216,32.4243
217,32.391
218,32.3582
219,32.326
220,32.2944
221,32.2633
222,32.2329
223,32.2031
224,32.174
225,32.1454
226,32.1176
227,32.0903
228,32.0637
229,32.0378
230,32.0124
231,31.9877
232,31.9636
233,31.9401
234,31.9171
235,31.8947
236,31.8729
237,31.8515
238,31.8307
239,31.8104
240,31.7906
241,31.7713
242,31.7525
243,31.7341
244,31.7161
245,31.6985
246,31.6814
247,31.6647
248,31.6483
249,31.6324
250,31.6168
251,31.6015
252,31.5867
253,31.5721
254,31.5579
255,31.544
256,31.5304
257,31.5171
258,31.5041
259,31.4914
260,31.479
261,31.4669
262,31.455
263,31.4433
264,31.432
265,31.4208
266,31.4099
267,31.3992
268,31.3888
269,31.3785
270,31.3685
271,31.3587
272,31.3491
273,31.3396
274,31.3304
275,31.3213
276,31.3124
277,31.3037
278,31.2951
279,31.2868
280,31.2785
281,31.2705
282,31.2625
283,31.2547
284,31.2471
285,31.2396
286,31.2322
287,31.225
288,31.2179
289,31.2109
290,31.204
291,31.1973
292,31.1906
293,31.1841
294,31.1776
295,31.1713
296,31.1651
297,31.159
298,31.1529
299,31.147
300,31.1411
301,31.1354
302,31.1297
303,31.1241
304,31.1186
305,31.1131
306,31.1078
307,31.1025
308,31.0972
309,31.0921
310,31.087
311,31.082
312,31.077
313,31.0722
314,31.0673
315,31.0626
316,31.0578
317,31.0532
318,31.0486
319,31.0441
320,31.0396
321,31.0351
322,31.0307
323,31.0264
324,31.0221
325,31.0178
326,31.0136
327,31.0094
328,31.0053
329,31.0012
330,30.9972
331,30.9932
332,30.9892
333,30.9853
334,30.9814
335,30.9776
336,30.9737
337,30.97
338,30.9662
339,30.9625
340,30.9588
341,30.9551
342,30.9515
343,30.9479
344,30.9443
345,30.9408
346,30.9373
347,30.9338
348,30.9303
349,30.9269
350,30.9235
351,30.9201
352,30.9167
353,30.9134
354,30.91
355,30.9068
356,30.9035
357,30.9002
358,30.897
359,30.8938
360,30.8906
361,30.8874
362,30.8842
363,30.8811
364,30.878
365,30.8749
366,30.8718
367,30.8687
368,30.8656
369,30.8626
370,30.8596
371,30.8566
372,30.8536
373,30.8506
374,30.8476
375,30.8447
376,30.8417
377,30.8388
378,30.8359
379,30.8329
380,30.83
381,30.8272
382,30.8243
383,30.8214
384,30.8186
385,30.8157
386,30.8129
387,30.81
388,30.8072
389,30.8044
390,30.8016
391,30.7988
392,30.796
393,30.7932
394,30.7904
395,30.7876
396,30.7848
397,30.782
398,30.7793
399,30.7765
400,30.7737
401,30.771
402,30.7682
403,30.7654
404,30.7627
405,30.7599
406,30.7571
407,30.7544
408,30.7516
409,30.7488
410,30.7461
411,30.7433
412,30.7405
413,30.7377
414,30.7349
415,30.7322
416,30.7294
417,30.7266
418,30.7237
419,30.7209
420,30.7181
421,30.7153
422,30.7124
423,30.7096
424,30.7067
425,30.7038
426,30.701
427,30.6981
428,30.6952
429,30.6922
430,30.6893
431,30.6864
432,30.6834
433,30.6804
434,30.6774
435,30.6744
436,30.6714
437,30.6683
438,30.6653
439,30.6622
440,30.6591
441,30.656
442,30.6528
443,30.6497
444,30.6465
445,30.6433
446,30.64
447,30.6368
448,30.6335
449,30.6302
450,30.6269
451,30.6236
452,30.6202
453,30.6168
454,30.6134
455,30.6099
456,30.6065
457,30.603
458,30.5994
459,30.5959
460,30.5923
461,30.5887
462,30.5851
463,30.5814
464,30.5777
465,30.574
466,30.5703
467,30.5665
468,30.5627
469,30.5589
470,30.5551
471,30.5512
472,30.5473
473,30.5434
474,30.5394
475,30.5355
476,30.5315
477,30.5275
478,30.5234
479,30.5194
480,30.5153
481,30.5112
482,30.5071
483,30.5029
484,30.4988
485,30.4946
486,30.4904
487,30.4862
488,30.482
489,30.4777
490,30.4735
491,30.4692
492,30.4649
493,30.4607
494,30.4564
495,30.4521
496,30.4478
497,30.4435
498,30.4392
499,30.4349
500,30.4306
501,30.4263
502,30.422
503,30.4177
504,30.4134
505,30.4091
506,30.4048
507,30.4005
508,30.3963
509,30.392
510,30.3878
511,30.3835
512,30.3793
513,30.3751
514,30.371
515,30.3668
516,30.3627
517,30.3586
518,30.3545
519,30.3504
520,30.3463
521,30.3423
522,30.3383
523,30.3343
524,30.3303
525,30.3264
526,30.3225
527,30.3186
528,30.3148
529,30.311
530,30.3072
531,30.3034
532,30.2997
533,30.296
534,30.2923
535,30.2887
536,30.2851
537,30.2815
538,30.2779
539,30.2744
540,30.2709
541,30.2675
542,30.264
543,30.2606
544,30.2573
545,30.2539
546,30.2506
547,30.2473
548,30.2441
549,30.2409
550,30.2377
551,30.2345
552,30.2314
553,30.2283
554,30.2252
555,30.2221
556,30.2191
557,30.2161
558,30.2131
559,30.2102
560,30.2073
561,30.2044
562,30.2015
563,30.1986
564,30.1958
565,30.193
566,30.1902
567,30.1874
568,30.1847
569,30.182
570,30.1793
571,30.1766
572,30.1739
573,30.1713
574,30.1686
575,30.166
576,30.1634
577,30.1609
578,30.1583
579,30.1558
580,30.1532
581,30.1507
582,30.1482
583,30.1457
584,30.1433
585,30.1408
586,30.1384
587,30.1359
588,30.1335
589,30.1311
590,30.1287
591,30.1263
592,30.1239
593,30.1216
594,30.1192
595,30.1168
596,30.1145
597,30.1122
598,30.1098
599,30.1075
600,30.1052
601,30.1029
602,30.1006
603,30.0983
604,30.096
605,30.0937
606,30.0914
607,30.0892
608,30.0869
609,30.0846
610,30.0824
611,30.0801
612,30.0778
613,30.0756
614,30.0733
615,30.0711
616,30.0688
617,30.0666
618,30.0643
619,30.0621
620,30.0598
621,30.0576
622,30.0553
623,30.0531
624,30.0508
625,30.0485
626,30.0463
627,30.044
628,30.0418
629,30.0395
630,30.0372
631,30.035
632,30.0327
633,30.0304
634,30.0281
635,30.0259
636,30.0236
637,30.0213
638,30.019
639,30.0167
640,30.0144
641,30.012
642,30.0097
643,30.0074
644,30.005
645,30.0027
646,30.0004
647,29.998
648,29.9956
649,29.9933
650,29.9909
651,29.9885
652,29.9861
653,29.9837
654,29.9813
655,29.9789
656,29.9764
657,29.974
658,29.9715
659,29.9691
660,29.9666
661,29.9641
662,29.9616
663,29.9591
664,29.9566
665,29.9541
666,29.9516
667,29.949
668,29.9465
669,29.9439
670,29.9413
671,29.9387
672,29.9361
673,29.9335
674,29.9309
675,29.9282
676,29.9256
677,29.9229
678,29.9202
679,29.9175
680,29.9148
681,29.9121
682,29.9094
683,29.9066
684,29.9039
685,29.9011
686,29.8983
687,29.8955
688,29.8927
689,29.8899
690,29.8871
691,29.8842
692,29.8814
693,29.8785
694,29.8756
695,29.8727
696,29.8698
697,29.8669
698,29.8639
699,29.861
700,29.858
701,29.855
702,29.852
703,29.849
704,29.846
705,29.843
706,29.8399
707,29.8369
708,29.8338
709,29.8307
710,29.8277
711,29.8246
712,29.8214
713,29.8183
714,29.8152
715,29.812
716,29.8089
717,29.8057
718,29.8025
719,29.7993
720,29.7961
721,29.7929
722,29.7897
723,29.7865
724,29.7833
725,29.78
726,29.7768
727,29.7735
728,29.7703
729,29.767
730,29.7637
731,29.7604
732,29.7571
733,29.7538
734,29.7505
735,29.7472
736,29.7439
737,29.7406
738,29.7373
739,29.734
740,29.7306
741,29.7273
742,29.724
743,29.7206
744,29.7173
745,29.714
746,29.7106
747,29.7073
748,29.704
749,29.7006
750,29.6973
751,29.694
752,29.6906
753,29.6873
754,29.684
755,29.6806
756,29.6773
757,29.674
758,29.6707
759,29.6674
760,29.6641
761,29.6608
762,29.6575
763,29.6542
764,29.6509
765,29.6477
766,29.6444
767,29.6412
768,29.6379
769,29.6347
770,29.6315
771,29.6283
772,29.6251
773,29.6219
774,29.6187
775,29.6155
776,29.6124
777,29.6092
778,29.6061
779,29.603
780,29.5999
781,29.5968
782,29.5937
783,29.5906
784,29.5876
785,29.5845
786,29.5815
787,29.5785
788,29.5755
789,29.5726
790,29.5696
791,29.5667
792,29.5638
793,29.5609
794,29.558
795,29.5551
796,29.5523
797,29.5494
798,29.5466
799,29.5438
800,29.541
801,29.5383
802,29.5356
803,29.5328
804,29.5301
805,29.5275
806,29.5248
807,29.5222
808,29.5195
809,29.5169
810,29.5144
811,29.5118
812,29.5093
813,29.5068
814,29.5043
815,29.5018
816,29.4993
817,29.4969
818,29.4945
819,29.4921
820,29.4897
821,29.4874
822,29.485
823,29.4827
824,29.4804
825,29.4782
826,29.4759
827,29.4737
828,29.4715
829,29.4693
830,29.4671
831,29.465
832,29.4628
833,29.4607
834,29.4586
835,29.4566
836,29.4545
837,29.4525
838,29.4505
839,29.4485
840,29.4465
841,29.4446
842,29.4427
843,29.4407
844,29.4388
845,29.437
846,29.4351
847,29.4333
848,29.4315
849,29.4297
850,29.4279
851,29.4261
852,29.4244
853,29.4226
854,29.4209
855,29.4192
856,29.4176
857,29.4159
858,29.4143
859,29.4126
860,29.411
861,29.4094
862,29.4079
863,29.4063
864,29.4048
865,29.4032
866,29.4017
867,29.4002
868,29.3988
869,29.3973
870,29.3958
871,29.3944
872,29.393
873,29.3916
874,29.3902
875,29.3888
876,29.3874
877,29.3861
878,29.3848
879,29.3834
880,29.3821
881,29.3808
882,29.3795
883,29.3783
884,29.377
885,29.3758
886,29.3745
887,29.3733
888,29.3721
889,29.3709
890,29.3697
891,29.3685
892,29.3674
893,29.3662
894,29.3651
895,29.364
896,29.3628
897,29.3617
898,29.3606
899,29.3596
900,29.3585
901,29.3574
902,29.3564
903,29.3553
904,29.3543
905,29.3532
906,29.3522
907,29.3512
908,29.3502
909,29.3492
910,29.3482
911,29.3473
912,29.3463
913,29.3454
914,29.3444
915,29.3435
916,29.3425
917,29.3416
918,29.3407
919,29.3398
920,29.3389
921,29.338
922,29.3371
923,29.3362
924,29.3354
925,29.3345
926,29.3337
927,29.3328
928,29.332
929,29.3311
930,29.3303
931,29.3295
932,29.3287
933,29.3279
934,29.3271
935,29.3263
936,29.3255
937,29.3247
938,29.3239
939,29.3231
940,29.3224
941,29.3216
942,29.3209
943,29.3201
944,29.3194
945,29.3186
946,29.3179
947,29.3172
948,29.3164
949,29.3157
950,29.315
951,29.3143
952,29.3136
953,29.3129
954,29.3122
955,29.3115
956,29.3108
957,29.3102
958,29.3095
959,29.3088
960,29.3082
961,29.3075
962,29.3068
963,29.3062
964,29.3055
965,29.3049
966,29.3043
967,29.3036
968,29.303
969,29.3024
970,29.3017
971,29.3011
972,29.3005
973,29.2999
974,29.2993
975,29.2987
976,29.2981
977,29.2975
978,29.2969
979,29.2963
980,29.2957
981,29.2951
982,29.2945
983,29.2939
984,29.2934
985,29.2928
986,29.2922
987,29.2917
988,29.2911
989,29.2905
990,29.29
991,29.2894
992,29.2889
993,29.2883
994,29.2878
995,29.2872
996,29.2867
997,29.2862
998,29.2856
999,29.2851
